way_id,local_hour,distanceToSchools
-475,2019-06-20 12:00:00,199.7100123267117
-476,2019-06-20 12:00:00,117.90038907285206
-477,2019-06-20 12:00:00,116.99176657620892
-478,2019-06-20 12:00:00,372.0992204512821
-479,2019-06-20 12:00:00,699.1308506433976
-480,2019-06-20 12:00:00,538.7771296492318
-481,2019-06-20 12:00:00,467.7901340944658
-482,2019-06-20 12:00:00,258.21211187843016
-483,2019-06-20 12:00:00,450.8173846942053
-484,2019-06-20 12:00:00,302.54367763391485
-485,2019-06-20 12:00:00,1113.1215517609362
-486,2019-06-20 12:00:00,547.7479365224393
-487,2019-06-20 12:00:00,367.84433601304545
-488,2019-06-20 12:00:00,65.57574002817815
-489,2019-06-20 12:00:00,1027.0061592061509
-490,2019-06-20 12:00:00,481.0058230215552
-491,2019-06-20 12:00:00,982.0774625800071
-492,2019-06-20 12:00:00,1254.789276908761
-493,2019-06-20 12:00:00,1307.233571199211
-494,2019-06-20 12:00:00,1436.0323149714827
-495,2019-06-20 12:00:00,1537.4388505876243
-496,2019-06-20 12:00:00,1305.5153493937867
-497,2019-06-20 12:00:00,750.7648745220107
-498,2019-06-20 12:00:00,1038.4666915016642
-499,2019-06-20 12:00:00,999.9409713423673
-500,2019-06-20 12:00:00,792.9960365235636
-501,2019-06-20 12:00:00,736.1461125713643
-502,2019-06-20 12:00:00,810.5824477594314
-503,2019-06-20 12:00:00,810.5824477594314
-504,2019-06-20 12:00:00,559.872793103999
-505,2019-06-20 12:00:00,639.3518502229302
-506,2019-06-20 12:00:00,600.0179392487241
-507,2019-06-20 12:00:00,928.4845293272509
-508,2019-06-20 12:00:00,47.54056105226846
-509,2019-06-20 12:00:00,182.2944964909411
-510,2019-06-20 12:00:00,672.1639576212615
-511,2019-06-20 12:00:00,363.8920218729973
-512,2019-06-20 12:00:00,1116.0201954573042
-513,2019-06-20 12:00:00,82.12938697044885
-514,2019-06-20 12:00:00,455.4630923783192
-515,2019-06-20 12:00:00,432.73681567641876
-516,2019-06-20 12:00:00,514.5820505950953
-517,2019-06-20 12:00:00,423.79837172061923
-518,2019-06-20 12:00:00,423.79837172061923
