way_id,local_hour,distanceToCrossings
-203,2019-06-20 12:00:00,2820.2133273030763
-204,2019-06-20 12:00:00,4761.828255564564
-205,2019-06-20 12:00:00,1775.415607579659
-206,2019-06-20 12:00:00,2891.480989607249
-207,2019-06-20 12:00:00,4068.559840141903
-208,2019-06-20 12:00:00,4022.6815894876217
-209,2019-06-20 12:00:00,3863.5595697342687
-210,2019-06-20 12:00:00,3717.325654618379
-211,2019-06-20 12:00:00,3644.3537961784596
-212,2019-06-20 12:00:00,3044.296361308857
-213,2019-06-20 12:00:00,5544.157819432785
-214,2019-06-20 12:00:00,3482.9722860104803
-215,2019-06-20 12:00:00,22.945186953179036
-216,2019-06-20 12:00:00,159.10427129367093
-217,2019-06-20 12:00:00,335.0871607685857
-218,2019-06-20 12:00:00,130.01342108402793
-219,2019-06-20 12:00:00,621.874600874446
-220,2019-06-20 12:00:00,212.56856112469492
-221,2019-06-20 12:00:00,2118.351847479767
-222,2019-06-20 12:00:00,0.0
-223,2019-06-20 12:00:00,2951.063115004214
-224,2019-06-20 12:00:00,3263.1505599198754
-225,2019-06-20 12:00:00,3081.486787447889
-226,2019-06-20 12:00:00,3152.834347756532
-227,2019-06-20 12:00:00,3478.8404721324014
-228,2019-06-20 12:00:00,3653.024047243765
-229,2019-06-20 12:00:00,3647.8311237473745
-230,2019-06-20 12:00:00,2985.634769630673
-231,2019-06-20 12:00:00,3251.4686073623634
-232,2019-06-20 12:00:00,3532.838632524269
-233,2019-06-20 12:00:00,3960.6249568216945
-234,2019-06-20 12:00:00,4168.275716908839
-235,2019-06-20 12:00:00,4312.448031914227
-236,2019-06-20 12:00:00,4541.091917722555
-237,2019-06-20 12:00:00,6369.7105024959055
-238,2019-06-20 12:00:00,39.336039597086874
-239,2019-06-20 12:00:00,2062.973239288559
-240,2019-06-20 12:00:00,4617.34115298742
-241,2019-06-20 12:00:00,4673.361130038823
-242,2019-06-20 12:00:00,11326.415470806804
-243,2019-06-20 12:00:00,10962.280474731651
-244,2019-06-20 12:00:00,47.85187609071326
-245,2019-06-20 12:00:00,106.07362914147268
-246,2019-06-20 12:00:00,534.1325636792451
-247,2019-06-20 12:00:00,515.6038477948701
-248,2019-06-20 12:00:00,93.39698074952695
-249,2019-06-20 12:00:00,0.0
-250,2019-06-20 12:00:00,0.0
-251,2019-06-20 12:00:00,0.0
-252,2019-06-20 12:00:00,49.564225649684595
-253,2019-06-20 12:00:00,126.48655761397018
-254,2019-06-20 12:00:00,45.82894706725396
-255,2019-06-20 12:00:00,160.69847410593172
-256,2019-06-20 12:00:00,2905.627675362772
-257,2019-06-20 12:00:00,397.4458256543261
-258,2019-06-20 12:00:00,4937.231160529275
-259,2019-06-20 12:00:00,0.0
-260,2019-06-20 12:00:00,146.48325243005615
-261,2019-06-20 12:00:00,96.98157244756523
-262,2019-06-20 12:00:00,82.57889990046992
-263,2019-06-20 12:00:00,175.92682086718108
-264,2019-06-20 12:00:00,41.8479236506469
-265,2019-06-20 12:00:00,287.35935775990174
-266,2019-06-20 12:00:00,1082.642642073077
-267,2019-06-20 12:00:00,360.873257203786
-268,2019-06-20 12:00:00,0.0
-269,2019-06-20 12:00:00,466.33131251105607
-270,2019-06-20 12:00:00,8.057630804221057
-271,2019-06-20 12:00:00,62.38251719669974
-272,2019-06-20 12:00:00,156.0152967875375
-273,2019-06-20 12:00:00,127.98035489847184
-274,2019-06-20 12:00:00,169.22254183614572
-275,2019-06-20 12:00:00,267.34410139280845
-276,2019-06-20 12:00:00,16.22533108745362
-277,2019-06-20 12:00:00,330.45797517033344
-278,2019-06-20 12:00:00,164.52111274537734
-279,2019-06-20 12:00:00,188.103337252344
-280,2019-06-20 12:00:00,138.01040009675523
-281,2019-06-20 12:00:00,409.7112415354633
-282,2019-06-20 12:00:00,63.58672867922863
-283,2019-06-20 12:00:00,284.1282783883468
-284,2019-06-20 12:00:00,190.8463587016145
-285,2019-06-20 12:00:00,580.445266741014
-286,2019-06-20 12:00:00,187.50969650504436
-287,2019-06-20 12:00:00,559.2926090401097
-288,2019-06-20 12:00:00,0.0
-289,2019-06-20 12:00:00,71.28148370445082
-290,2019-06-20 12:00:00,62.53477226796489
-291,2019-06-20 12:00:00,434.8743402112066
-292,2019-06-20 12:00:00,0.0
-293,2019-06-20 12:00:00,38511.458196456064
-294,2019-06-20 12:00:00,42015.60610687849
-295,2019-06-20 12:00:00,44316.20048801462
-296,2019-06-20 12:00:00,43213.480328963095
-297,2019-06-20 12:00:00,43686.33018136312
-298,2019-06-20 12:00:00,0.0
-299,2019-06-20 12:00:00,21332.209267876195
-300,2019-06-20 12:00:00,260.9057218359592
-301,2019-06-20 12:00:00,260.9057218359592
-302,2019-06-20 12:00:00,60.28043967441604
-303,2019-06-20 12:00:00,290.684260618613
-304,2019-06-20 12:00:00,223.51217958921444
-305,2019-06-20 12:00:00,431.5184376622124
-306,2019-06-20 12:00:00,263.2953988606946
-307,2019-06-20 12:00:00,221.71935869292074
-308,2019-06-20 12:00:00,0.0
-309,2019-06-20 12:00:00,51.76902275213756
-310,2019-06-20 12:00:00,0.0
-311,2019-06-20 12:00:00,0.0
-312,2019-06-20 12:00:00,0.0
-313,2019-06-20 12:00:00,0.0
-314,2019-06-20 12:00:00,0.0
-315,2019-06-20 12:00:00,0.0
-316,2019-06-20 12:00:00,111.17133773709996
-317,2019-06-20 12:00:00,0.0
-318,2019-06-20 12:00:00,183.4155663894224
-319,2019-06-20 12:00:00,158.21459175110016
-320,2019-06-20 12:00:00,0.0
-321,2019-06-20 12:00:00,183.47666186935984
-322,2019-06-20 12:00:00,0.0
-323,2019-06-20 12:00:00,108.2063380758972
-324,2019-06-20 12:00:00,48.50428348892212
-325,2019-06-20 12:00:00,0.0
-326,2019-06-20 12:00:00,0.0
-327,2019-06-20 12:00:00,0.0
-328,2019-06-20 12:00:00,0.0
-329,2019-06-20 12:00:00,0.0
-330,2019-06-20 12:00:00,0.0
-331,2019-06-20 12:00:00,502.5478827013322
-332,2019-06-20 12:00:00,388.11577775070435
-333,2019-06-20 12:00:00,841.9980848444624
-334,2019-06-20 12:00:00,293.6303576384534
-335,2019-06-20 12:00:00,378.1580069669638
-336,2019-06-20 12:00:00,176.0470224706133
-337,2019-06-20 12:00:00,311.3569199926117
-338,2019-06-20 12:00:00,0.0
-339,2019-06-20 12:00:00,0.0
-340,2019-06-20 12:00:00,240.97148927892806
-341,2019-06-20 12:00:00,881.9125337220111
-342,2019-06-20 12:00:00,29800.760158886063
-343,2019-06-20 12:00:00,864.6866592838963
-344,2019-06-20 12:00:00,0.0
-345,2019-06-20 12:00:00,0.0
-346,2019-06-20 12:00:00,30.80429888214697
-347,2019-06-20 12:00:00,0.0
-348,2019-06-20 12:00:00,171.13156640945368
-349,2019-06-20 12:00:00,43.746322391110795
-350,2019-06-20 12:00:00,208.51409269954775
-351,2019-06-20 12:00:00,51.560522278176386
-352,2019-06-20 12:00:00,23.668481440813206
-353,2019-06-20 12:00:00,45.80513226630541
-354,2019-06-20 12:00:00,371.86746747294245
-355,2019-06-20 12:00:00,683.849568163995
-356,2019-06-20 12:00:00,732.2142124450737
-357,2019-06-20 12:00:00,291.4218346166583
-358,2019-06-20 12:00:00,513.600386993099
-359,2019-06-20 12:00:00,814.0644206015111
-360,2019-06-20 12:00:00,723.1883263850176
-361,2019-06-20 12:00:00,692.4060999114371
-362,2019-06-20 12:00:00,704.0440063201273
-363,2019-06-20 12:00:00,500.3905612302523
-364,2019-06-20 12:00:00,437.0686205091
-365,2019-06-20 12:00:00,0.0
-366,2019-06-20 12:00:00,146.9099518774172
-367,2019-06-20 12:00:00,0.0
-368,2019-06-20 12:00:00,95.93739264534146
-369,2019-06-20 12:00:00,390.87638395075726
-370,2019-06-20 12:00:00,100.29302897956853
-371,2019-06-20 12:00:00,309.99520022989276
-372,2019-06-20 12:00:00,283.694955884043
-373,2019-06-20 12:00:00,272.4317758832957
-374,2019-06-20 12:00:00,0.0
-375,2019-06-20 12:00:00,16.353159076999987
-376,2019-06-20 12:00:00,356.11285626733047
-377,2019-06-20 12:00:00,346.9358376012932
-378,2019-06-20 12:00:00,382.3401691338389
-379,2019-06-20 12:00:00,424.0933339832214
-380,2019-06-20 12:00:00,672.4888511446384
-381,2019-06-20 12:00:00,231.15341569593463
-382,2019-06-20 12:00:00,410.80620857150655
-383,2019-06-20 12:00:00,595.6005016404542
-384,2019-06-20 12:00:00,940.1722970826894
-385,2019-06-20 12:00:00,895.5776278240231
-386,2019-06-20 12:00:00,260.2868307906595
-387,2019-06-20 12:00:00,260.2868307906595
-388,2019-06-20 12:00:00,416.93609991126124
-389,2019-06-20 12:00:00,547.2429757634824
-390,2019-06-20 12:00:00,585.373660223839
-391,2019-06-20 12:00:00,363.04179293689197
-392,2019-06-20 12:00:00,376.07554389935586
-393,2019-06-20 12:00:00,125.82192641359805
-394,2019-06-20 12:00:00,14.438599001917327
-395,2019-06-20 12:00:00,238.58784840630386
-396,2019-06-20 12:00:00,300.06868982237535
-397,2019-06-20 12:00:00,291.33087522875695
-398,2019-06-20 12:00:00,206.40837473298944
-399,2019-06-20 12:00:00,288.71732918182954
