way_id,local_hour,slope
-2983,2019-06-20 12:00:00,17.925
-2984,2019-06-20 12:00:00,12.2
-2985,2019-06-20 12:00:00,14.564356435643564
-2986,2019-06-20 12:00:00,6.285714285714286
-2987,2019-06-20 12:00:00,8.75
-2988,2019-06-20 12:00:00,6.666666666666667
-2989,2019-06-20 12:00:00,13.0
-2990,2019-06-20 12:00:00,5.25
-2991,2019-06-20 12:00:00,8.0
-2992,2019-06-20 12:00:00,5.5
-2993,2019-06-20 12:00:00,8.62135922330097
-2994,2019-06-20 12:00:00,2.5
-2995,2019-06-20 12:00:00,8.833333333333334
-2996,2019-06-20 12:00:00,9.0
-2997,2019-06-20 12:00:00,10.0
-2998,2019-06-20 12:00:00,6.511627906976744
-2999,2019-06-20 12:00:00,11.4
-3000,2019-06-20 12:00:00,14.08
-3001,2019-06-20 12:00:00,7.1
-3002,2019-06-20 12:00:00,10.11111111111111
-3003,2019-06-20 12:00:00,7.1875
-3004,2019-06-20 12:00:00,12.454545454545455
-3005,2019-06-20 12:00:00,10.319148936170214
-3006,2019-06-20 12:00:00,6.75
-3007,2019-06-20 12:00:00,8.0
-3008,2019-06-20 12:00:00,7.5
-3009,2019-06-20 12:00:00,6.0
-3010,2019-06-20 12:00:00,7.375
-3011,2019-06-20 12:00:00,6.6
-3012,2019-06-20 12:00:00,6.1
-3013,2019-06-20 12:00:00,7.090909090909091
-3014,2019-06-20 12:00:00,4.416666666666667
-3015,2019-06-20 12:00:00,1.6
-3016,2019-06-20 12:00:00,4.985714285714286
-3017,2019-06-20 12:00:00,1.0
-3018,2019-06-20 12:00:00,5.5
-3019,2019-06-20 12:00:00,3.9166666666666665
-3020,2019-06-20 12:00:00,16.0
-3021,2019-06-20 12:00:00,6.903225806451613
-3022,2019-06-20 12:00:00,6.181818181818182
-3023,2019-06-20 12:00:00,10.333333333333334
-3024,2019-06-20 12:00:00,7.428571428571429
-3025,2019-06-20 12:00:00,7.2
-3026,2019-06-20 12:00:00,5.8
-3027,2019-06-20 12:00:00,7.7272727272727275
-3028,2019-06-20 12:00:00,12.272727272727273
-3029,2019-06-20 12:00:00,3.4
-3030,2019-06-20 12:00:00,6.7272727272727275
-3031,2019-06-20 12:00:00,5.5
-3032,2019-06-20 12:00:00,5.864864864864865
-3033,2019-06-20 12:00:00,2.0
-3034,2019-06-20 12:00:00,0.6666666666666666
-3035,2019-06-20 12:00:00,5.9
-3036,2019-06-20 12:00:00,7.0
-3037,2019-06-20 12:00:00,5.25
-3038,2019-06-20 12:00:00,7.421052631578948
-3039,2019-06-20 12:00:00,8.68421052631579
-3040,2019-06-20 12:00:00,5.5
-3041,2019-06-20 12:00:00,5.333333333333333
-3042,2019-06-20 12:00:00,6.9
-3043,2019-06-20 12:00:00,5.3
-3044,2019-06-20 12:00:00,8.0
-3045,2019-06-20 12:00:00,6.875
-3046,2019-06-20 12:00:00,6.285714285714286
-3047,2019-06-20 12:00:00,8.636363636363637
-3048,2019-06-20 12:00:00,7.166666666666667
-3049,2019-06-20 12:00:00,7.36
-3050,2019-06-20 12:00:00,7.375
-3051,2019-06-20 12:00:00,11.928571428571429
-3052,2019-06-20 12:00:00,7.0
-3053,2019-06-20 12:00:00,7.285714285714286
-3054,2019-06-20 12:00:00,8.166666666666666
-3055,2019-06-20 12:00:00,4.5
-3056,2019-06-20 12:00:00,3.5555555555555554
-3057,2019-06-20 12:00:00,4.2727272727272725
-3058,2019-06-20 12:00:00,6.071428571428571
-3059,2019-06-20 12:00:00,2.9
-3060,2019-06-20 12:00:00,5.833333333333333
-3061,2019-06-20 12:00:00,5.0
-3062,2019-06-20 12:00:00,9.333333333333334
-3063,2019-06-20 12:00:00,5.151515151515151
-3064,2019-06-20 12:00:00,8.090909090909092
-3065,2019-06-20 12:00:00,5.0
-3066,2019-06-20 12:00:00,9.0
-3067,2019-06-20 12:00:00,29.0
-3068,2019-06-20 12:00:00,22.4
-3069,2019-06-20 12:00:00,12.0
-3070,2019-06-20 12:00:00,12.0
-3071,2019-06-20 12:00:00,12.0
-3072,2019-06-20 12:00:00,12.5
-3073,2019-06-20 12:00:00,8.222222222222221
-3074,2019-06-20 12:00:00,10.777777777777779
-3075,2019-06-20 12:00:00,14.764705882352942
-3076,2019-06-20 12:00:00,0.5
-3077,2019-06-20 12:00:00,3.75
-3078,2019-06-20 12:00:00,17.5
-3079,2019-06-20 12:00:00,23.5
-3080,2019-06-20 12:00:00,3.5
-3081,2019-06-20 12:00:00,2.0
-3082,2019-06-20 12:00:00,1.0
-3083,2019-06-20 12:00:00,7.303571428571429
-3084,2019-06-20 12:00:00,1.5
-3085,2019-06-20 12:00:00,17.165289256198346
-3086,2019-06-20 12:00:00,7.376470588235295
-3087,2019-06-20 12:00:00,10.822115384615385
-3088,2019-06-20 12:00:00,13.446280991735538
-3089,2019-06-20 12:00:00,14.953191489361702
-3090,2019-06-20 12:00:00,21.972972972972972
-3091,2019-06-20 12:00:00,11.186046511627907
-3092,2019-06-20 12:00:00,19.178217821782177
-3093,2019-06-20 12:00:00,5.6
-3094,2019-06-20 12:00:00,1.0
-3095,2019-06-20 12:00:00,6.875
-3096,2019-06-20 12:00:00,1.3333333333333333
-3097,2019-06-20 12:00:00,5.157894736842105
-3098,2019-06-20 12:00:00,3.189189189189189
-3099,2019-06-20 12:00:00,0.8333333333333334
-3100,2019-06-20 12:00:00,2.1666666666666665
-3101,2019-06-20 12:00:00,3.4
-3102,2019-06-20 12:00:00,1.5
-3103,2019-06-20 12:00:00,3.3
-3104,2019-06-20 12:00:00,2.2083333333333335
-3105,2019-06-20 12:00:00,6.2
-3106,2019-06-20 12:00:00,2.909090909090909
-3107,2019-06-20 12:00:00,2.2
-3108,2019-06-20 12:00:00,12.25
-3109,2019-06-20 12:00:00,2.0
-3110,2019-06-20 12:00:00,5.333333333333333
-3111,2019-06-20 12:00:00,5.666666666666667
-3112,2019-06-20 12:00:00,4.75
-3113,2019-06-20 12:00:00,8.4
-3114,2019-06-20 12:00:00,10.8
-3115,2019-06-20 12:00:00,3.6
-3116,2019-06-20 12:00:00,1.5
-3117,2019-06-20 12:00:00,3.0
-3118,2019-06-20 12:00:00,4.5
-3119,2019-06-20 12:00:00,5.5
-3120,2019-06-20 12:00:00,3.7
-3121,2019-06-20 12:00:00,7.142857142857143
-3122,2019-06-20 12:00:00,1.3333333333333333
-3123,2019-06-20 12:00:00,4.0
-3124,2019-06-20 12:00:00,6.6
-3125,2019-06-20 12:00:00,1.5
-3126,2019-06-20 12:00:00,3.1666666666666665
-3127,2019-06-20 12:00:00,5.0
-3128,2019-06-20 12:00:00,4.5
-3129,2019-06-20 12:00:00,8.0
-3130,2019-06-20 12:00:00,1.6666666666666667
-3131,2019-06-20 12:00:00,2.4
-3132,2019-06-20 12:00:00,4.6
-3133,2019-06-20 12:00:00,3.5
-3134,2019-06-20 12:00:00,3.5
-3135,2019-06-20 12:00:00,4.25
-3136,2019-06-20 12:00:00,4.142857142857143
-3137,2019-06-20 12:00:00,2.0
-3138,2019-06-20 12:00:00,4.0
-3139,2019-06-20 12:00:00,1.0
-3140,2019-06-20 12:00:00,0.3333333333333333
-3141,2019-06-20 12:00:00,1.8
-3142,2019-06-20 12:00:00,3.8666666666666667
-3143,2019-06-20 12:00:00,3.0
-3144,2019-06-20 12:00:00,1.0
-3145,2019-06-20 12:00:00,3.5
-3146,2019-06-20 12:00:00,3.0
-3147,2019-06-20 12:00:00,2.5
-3148,2019-06-20 12:00:00,3.2
-3149,2019-06-20 12:00:00,4.105263157894737
-3150,2019-06-20 12:00:00,3.1176470588235294
-3151,2019-06-20 12:00:00,3.0
-3152,2019-06-20 12:00:00,2.68
-3153,2019-06-20 12:00:00,2.4
-3154,2019-06-20 12:00:00,3.0
-3155,2019-06-20 12:00:00,2.696969696969697
-3156,2019-06-20 12:00:00,1.8333333333333333
-3157,2019-06-20 12:00:00,2.2857142857142856
-3158,2019-06-20 12:00:00,3.0
-3159,2019-06-20 12:00:00,4.0
-3160,2019-06-20 12:00:00,2.2857142857142856
-3161,2019-06-20 12:00:00,1.2
-3162,2019-06-20 12:00:00,3.0
-3163,2019-06-20 12:00:00,2.0
-3164,2019-06-20 12:00:00,3.0
-3165,2019-06-20 12:00:00,2.4615384615384617
-3166,2019-06-20 12:00:00,5.333333333333333
-3167,2019-06-20 12:00:00,8.25
-3168,2019-06-20 12:00:00,5.086956521739131
-3169,2019-06-20 12:00:00,1.3333333333333333
-3170,2019-06-20 12:00:00,7.538461538461538
-3171,2019-06-20 12:00:00,1.5
-3172,2019-06-20 12:00:00,3.2
-3173,2019-06-20 12:00:00,2.0
-3174,2019-06-20 12:00:00,6.785714285714286
-3175,2019-06-20 12:00:00,3.888888888888889
-3176,2019-06-20 12:00:00,3.0
-3177,2019-06-20 12:00:00,2.5
-3178,2019-06-20 12:00:00,4.0
-3179,2019-06-20 12:00:00,0.6
-3180,2019-06-20 12:00:00,3.5
-3181,2019-06-20 12:00:00,3.6153846153846154
-3182,2019-06-20 12:00:00,0.8333333333333334
-3183,2019-06-20 12:00:00,1.875
-3184,2019-06-20 12:00:00,2.75
-3185,2019-06-20 12:00:00,2.3333333333333335
-3186,2019-06-20 12:00:00,3.0
-3187,2019-06-20 12:00:00,0.5714285714285714
-3188,2019-06-20 12:00:00,2.0
-3189,2019-06-20 12:00:00,2.8
-3190,2019-06-20 12:00:00,4.5
-3191,2019-06-20 12:00:00,3.5
-3192,2019-06-20 12:00:00,4.0
-3193,2019-06-20 12:00:00,0.3333333333333333
-3194,2019-06-20 12:00:00,1.875
-3195,2019-06-20 12:00:00,3.0
-3196,2019-06-20 12:00:00,0.5
-3197,2019-06-20 12:00:00,1.3333333333333333
-3198,2019-06-20 12:00:00,3.5714285714285716
-3199,2019-06-20 12:00:00,5.2
-3200,2019-06-20 12:00:00,2.0
-3201,2019-06-20 12:00:00,0.6666666666666666
-3202,2019-06-20 12:00:00,1.2857142857142858
-3203,2019-06-20 12:00:00,1.25
-3204,2019-06-20 12:00:00,2.0
-3205,2019-06-20 12:00:00,3.6666666666666665
-3206,2019-06-20 12:00:00,5.416666666666667
-3207,2019-06-20 12:00:00,3.0
-3208,2019-06-20 12:00:00,3.5
-3209,2019-06-20 12:00:00,5.6
-3210,2019-06-20 12:00:00,4.0
-3211,2019-06-20 12:00:00,3.3333333333333335
-3212,2019-06-20 12:00:00,1.4285714285714286
-3213,2019-06-20 12:00:00,2.0
-3214,2019-06-20 12:00:00,4.75
-3215,2019-06-20 12:00:00,4.0
-3216,2019-06-20 12:00:00,5.166666666666667
-3217,2019-06-20 12:00:00,2.75
-3218,2019-06-20 12:00:00,7.0
-3219,2019-06-20 12:00:00,5.2
-3220,2019-06-20 12:00:00,2.0
-3221,2019-06-20 12:00:00,2.111111111111111
-3222,2019-06-20 12:00:00,5.555555555555555
-3223,2019-06-20 12:00:00,2.0
-3224,2019-06-20 12:00:00,4.0
-3225,2019-06-20 12:00:00,2.6
-3226,2019-06-20 12:00:00,1.875
-3227,2019-06-20 12:00:00,8.666666666666666
-3228,2019-06-20 12:00:00,3.0
-3229,2019-06-20 12:00:00,4.333333333333333
-3230,2019-06-20 12:00:00,4.2
-3231,2019-06-20 12:00:00,6.333333333333333
-3232,2019-06-20 12:00:00,2.4285714285714284
-3233,2019-06-20 12:00:00,1.5714285714285714
-3234,2019-06-20 12:00:00,2.25
-3235,2019-06-20 12:00:00,5.0
-3236,2019-06-20 12:00:00,5.2
-3237,2019-06-20 12:00:00,4.8
-3238,2019-06-20 12:00:00,3.0
-3239,2019-06-20 12:00:00,4.161764705882353
-3240,2019-06-20 12:00:00,2.953846153846154
-3241,2019-06-20 12:00:00,5.173913043478261
-3242,2019-06-20 12:00:00,4.625
-3243,2019-06-20 12:00:00,1.6153846153846154
-3244,2019-06-20 12:00:00,7.1
-3245,2019-06-20 12:00:00,4.933333333333334
-3246,2019-06-20 12:00:00,5.27027027027027
-3247,2019-06-20 12:00:00,5.615384615384615
-3248,2019-06-20 12:00:00,3.3636363636363638
-3249,2019-06-20 12:00:00,2.0615384615384613
-3250,2019-06-20 12:00:00,3.763157894736842
-3251,2019-06-20 12:00:00,2.0
-3252,2019-06-20 12:00:00,6.0
-3253,2019-06-20 12:00:00,2.0
-3254,2019-06-20 12:00:00,2.0
-3255,2019-06-20 12:00:00,1.2857142857142858
-3256,2019-06-20 12:00:00,3.8
-3257,2019-06-20 12:00:00,5.555555555555555
-3258,2019-06-20 12:00:00,3.0
-3259,2019-06-20 12:00:00,1.5
-3260,2019-06-20 12:00:00,3.4285714285714284
-3261,2019-06-20 12:00:00,0.5
-3262,2019-06-20 12:00:00,6.222222222222222
-3263,2019-06-20 12:00:00,1.6363636363636365
-3264,2019-06-20 12:00:00,7.75
-3265,2019-06-20 12:00:00,6.0
-3266,2019-06-20 12:00:00,0.5
-3267,2019-06-20 12:00:00,1.6153846153846154
-3268,2019-06-20 12:00:00,1.3773584905660377
-3269,2019-06-20 12:00:00,3.074074074074074
-3270,2019-06-20 12:00:00,2.192982456140351
-3271,2019-06-20 12:00:00,2.2444444444444445
-3272,2019-06-20 12:00:00,1.5
-3273,2019-06-20 12:00:00,3.388235294117647
-3274,2019-06-20 12:00:00,3.625
-3275,2019-06-20 12:00:00,1.7647058823529411
-3276,2019-06-20 12:00:00,4.153846153846154
-3277,2019-06-20 12:00:00,2.5157894736842104
-3278,2019-06-20 12:00:00,5.484848484848484
-3279,2019-06-20 12:00:00,2.121212121212121
-3280,2019-06-20 12:00:00,0.8
-3281,2019-06-20 12:00:00,3.5
-3282,2019-06-20 12:00:00,2.0
-3283,2019-06-20 12:00:00,3.5
-3284,2019-06-20 12:00:00,5.777777777777778
-3285,2019-06-20 12:00:00,3.230769230769231
-3286,2019-06-20 12:00:00,5.0
-3287,2019-06-20 12:00:00,8.485148514851485
-3288,2019-06-20 12:00:00,2.125
-3289,2019-06-20 12:00:00,4.32051282051282
-3290,2019-06-20 12:00:00,1.25
-3291,2019-06-20 12:00:00,2.3333333333333335
-3292,2019-06-20 12:00:00,2.8545454545454545
-3293,2019-06-20 12:00:00,2.0
-3294,2019-06-20 12:00:00,1.5
-3295,2019-06-20 12:00:00,7.0
-3296,2019-06-20 12:00:00,7.083333333333333
-3297,2019-06-20 12:00:00,6.166666666666667
-3298,2019-06-20 12:00:00,5.166666666666667
-3299,2019-06-20 12:00:00,6.222222222222222
-3300,2019-06-20 12:00:00,8.0
-3301,2019-06-20 12:00:00,1.5
-3302,2019-06-20 12:00:00,2.3846153846153846
-3303,2019-06-20 12:00:00,2.1481481481481484
-3304,2019-06-20 12:00:00,2.5
-3305,2019-06-20 12:00:00,2.142857142857143
-3306,2019-06-20 12:00:00,2.2857142857142856
-3307,2019-06-20 12:00:00,1.6
-3308,2019-06-20 12:00:00,4.0
-3309,2019-06-20 12:00:00,6.571428571428571
-3310,2019-06-20 12:00:00,5.2727272727272725
-3311,2019-06-20 12:00:00,5.4
-3312,2019-06-20 12:00:00,3.1666666666666665
-3313,2019-06-20 12:00:00,3.736842105263158
-3314,2019-06-20 12:00:00,7.2
-3315,2019-06-20 12:00:00,10.0
-3316,2019-06-20 12:00:00,8.2
-3317,2019-06-20 12:00:00,7.066666666666666
-3318,2019-06-20 12:00:00,3.814814814814815
-3319,2019-06-20 12:00:00,4.194444444444445
-3320,2019-06-20 12:00:00,2.0
-3321,2019-06-20 12:00:00,2.025
-3322,2019-06-20 12:00:00,4.2
-3323,2019-06-20 12:00:00,2.2
-3324,2019-06-20 12:00:00,2.0
-3325,2019-06-20 12:00:00,8.916666666666666
-3326,2019-06-20 12:00:00,3.2644628099173554
-3327,2019-06-20 12:00:00,4.354838709677419
-3328,2019-06-20 12:00:00,6.740259740259741
-3329,2019-06-20 12:00:00,6.416666666666667
-3330,2019-06-20 12:00:00,6.9021739130434785
-3331,2019-06-20 12:00:00,7.083333333333333
-3332,2019-06-20 12:00:00,5.0
-3333,2019-06-20 12:00:00,2.5
-3334,2019-06-20 12:00:00,2.5
-3335,2019-06-20 12:00:00,3.0
-3336,2019-06-20 12:00:00,8.0625
-3337,2019-06-20 12:00:00,3.25
-3338,2019-06-20 12:00:00,9.382978723404255
-3339,2019-06-20 12:00:00,3.449612403100775
-3340,2019-06-20 12:00:00,3.8333333333333335
-3341,2019-06-20 12:00:00,3.857142857142857
-3342,2019-06-20 12:00:00,4.611111111111111
-3343,2019-06-20 12:00:00,4.714285714285714
-3344,2019-06-20 12:00:00,4.5
-3345,2019-06-20 12:00:00,2.8380952380952382
-3346,2019-06-20 12:00:00,7.166666666666667
-3347,2019-06-20 12:00:00,3.4
-3348,2019-06-20 12:00:00,2.3636363636363638
-3349,2019-06-20 12:00:00,3.0
-3350,2019-06-20 12:00:00,2.5
-3351,2019-06-20 12:00:00,4.333333333333333
-3352,2019-06-20 12:00:00,4.4
-3353,2019-06-20 12:00:00,6.166666666666667
-3354,2019-06-20 12:00:00,5.0
-3355,2019-06-20 12:00:00,6.0476190476190474
-3356,2019-06-20 12:00:00,6.166666666666667
-3357,2019-06-20 12:00:00,4.9
-3358,2019-06-20 12:00:00,6.857142857142857
-3359,2019-06-20 12:00:00,8.444444444444445
-3360,2019-06-20 12:00:00,8.4
-3361,2019-06-20 12:00:00,9.428571428571429
-3362,2019-06-20 12:00:00,2.9473684210526314
-3363,2019-06-20 12:00:00,6.5
-3364,2019-06-20 12:00:00,2.5
-3365,2019-06-20 12:00:00,5.588235294117647
-3366,2019-06-20 12:00:00,2.0
-3367,2019-06-20 12:00:00,1.5
-3368,2019-06-20 12:00:00,5.5
-3369,2019-06-20 12:00:00,7.2
-3370,2019-06-20 12:00:00,4.0
-3371,2019-06-20 12:00:00,8.285714285714286
-3372,2019-06-20 12:00:00,2.6666666666666665
-3373,2019-06-20 12:00:00,0.5
-3374,2019-06-20 12:00:00,1.5
-3375,2019-06-20 12:00:00,19.17283950617284
-3376,2019-06-20 12:00:00,5.375
-3377,2019-06-20 12:00:00,2.4565217391304346
-3378,2019-06-20 12:00:00,2.5
-3379,2019-06-20 12:00:00,4.875
-3380,2019-06-20 12:00:00,5.543859649122807
-3381,2019-06-20 12:00:00,9.0
-3382,2019-06-20 12:00:00,4.604166666666667
-3383,2019-06-20 12:00:00,7.597938144329897
-3384,2019-06-20 12:00:00,1.0769230769230769
-3385,2019-06-20 12:00:00,2.5789473684210527
-3386,2019-06-20 12:00:00,10.290322580645162
-3387,2019-06-20 12:00:00,8.680555555555555
-3388,2019-06-20 12:00:00,6.5
-3389,2019-06-20 12:00:00,7.833333333333333
-3390,2019-06-20 12:00:00,8.0
-3391,2019-06-20 12:00:00,9.363636363636363
-3392,2019-06-20 12:00:00,8.0
-3393,2019-06-20 12:00:00,2.4615384615384617
-3394,2019-06-20 12:00:00,2.0
-3395,2019-06-20 12:00:00,3.5
-3396,2019-06-20 12:00:00,3.2857142857142856
-3397,2019-06-20 12:00:00,6.851351351351352
-3398,2019-06-20 12:00:00,3.0
-3399,2019-06-20 12:00:00,4.666666666666667
-3400,2019-06-20 12:00:00,12.291666666666666
-3401,2019-06-20 12:00:00,12.65625
-3402,2019-06-20 12:00:00,9.074074074074074
-3403,2019-06-20 12:00:00,18.275590551181104
-3404,2019-06-20 12:00:00,10.64516129032258
-3405,2019-06-20 12:00:00,8.272727272727273
-3406,2019-06-20 12:00:00,6.333333333333333
-3407,2019-06-20 12:00:00,4.777777777777778
-3408,2019-06-20 12:00:00,7.4
-3409,2019-06-20 12:00:00,5.25
-3410,2019-06-20 12:00:00,9.666666666666666
-3411,2019-06-20 12:00:00,13.75
-3412,2019-06-20 12:00:00,12.028571428571428
-3413,2019-06-20 12:00:00,3.0
-3414,2019-06-20 12:00:00,6.0
-3415,2019-06-20 12:00:00,13.85
-3416,2019-06-20 12:00:00,11.37704918032787
-3417,2019-06-20 12:00:00,8.444444444444445
-3418,2019-06-20 12:00:00,11.863013698630137
-3419,2019-06-20 12:00:00,8.703296703296703
-3420,2019-06-20 12:00:00,13.777777777777779
-3421,2019-06-20 12:00:00,24.923076923076923
-3422,2019-06-20 12:00:00,21.055555555555557
-3423,2019-06-20 12:00:00,19.846153846153847
-3424,2019-06-20 12:00:00,10.441558441558442
-3425,2019-06-20 12:00:00,14.358490566037736
-3426,2019-06-20 12:00:00,17.084033613445378
-3427,2019-06-20 12:00:00,16.041666666666668
-3428,2019-06-20 12:00:00,8.8
-3429,2019-06-20 12:00:00,17.183908045977013
-3430,2019-06-20 12:00:00,15.75
-3431,2019-06-20 12:00:00,16.227272727272727
-3432,2019-06-20 12:00:00,12.15677966101695
-3433,2019-06-20 12:00:00,14.198275862068966
-3434,2019-06-20 12:00:00,11.448717948717949
-3435,2019-06-20 12:00:00,14.0
-3436,2019-06-20 12:00:00,4.142857142857143
-3437,2019-06-20 12:00:00,7.5
-3438,2019-06-20 12:00:00,10.033333333333333
-3439,2019-06-20 12:00:00,8.933333333333334
-3440,2019-06-20 12:00:00,17.0
-3441,2019-06-20 12:00:00,9.222222222222221
-3442,2019-06-20 12:00:00,18.0
-3443,2019-06-20 12:00:00,12.0
-3444,2019-06-20 12:00:00,14.444444444444445
-3445,2019-06-20 12:00:00,11.272727272727273
-3446,2019-06-20 12:00:00,8.533333333333333
-3447,2019-06-20 12:00:00,18.142857142857142
-3448,2019-06-20 12:00:00,15.375
-3449,2019-06-20 12:00:00,10.5
-3450,2019-06-20 12:00:00,9.583333333333334
-3451,2019-06-20 12:00:00,20.28
-3452,2019-06-20 12:00:00,10.876712328767123
-3453,2019-06-20 12:00:00,15.428571428571429
-3454,2019-06-20 12:00:00,12.821917808219178
-3455,2019-06-20 12:00:00,3.933333333333333
-3456,2019-06-20 12:00:00,3.2
-3457,2019-06-20 12:00:00,12.5
-3458,2019-06-20 12:00:00,10.5
-3459,2019-06-20 12:00:00,6.833333333333333
-3460,2019-06-20 12:00:00,7.2727272727272725
-3461,2019-06-20 12:00:00,15.61038961038961
-3462,2019-06-20 12:00:00,16.71264367816092
-3463,2019-06-20 12:00:00,6.230769230769231
-3464,2019-06-20 12:00:00,14.547619047619047
-3465,2019-06-20 12:00:00,5.333333333333333
-3466,2019-06-20 12:00:00,4.5
-3467,2019-06-20 12:00:00,17.147058823529413
-3468,2019-06-20 12:00:00,13.79295154185022
-3469,2019-06-20 12:00:00,9.090342679127726
-3470,2019-06-20 12:00:00,11.0
-3471,2019-06-20 12:00:00,7.176470588235294
-3472,2019-06-20 12:00:00,10.0
-3473,2019-06-20 12:00:00,12.88888888888889
-3474,2019-06-20 12:00:00,7.944444444444445
-3475,2019-06-20 12:00:00,12.0
-3476,2019-06-20 12:00:00,8.3125
-3477,2019-06-20 12:00:00,17.2
-3478,2019-06-20 12:00:00,16.0
-3479,2019-06-20 12:00:00,19.529411764705884
-3480,2019-06-20 12:00:00,18.857142857142858
-3481,2019-06-20 12:00:00,14.545454545454545
-3482,2019-06-20 12:00:00,5.411764705882353
-3483,2019-06-20 12:00:00,9.9
-3484,2019-06-20 12:00:00,5.857142857142857
-3485,2019-06-20 12:00:00,8.25
-3486,2019-06-20 12:00:00,9.75
-3487,2019-06-20 12:00:00,11.375
-3488,2019-06-20 12:00:00,7.818181818181818
-3489,2019-06-20 12:00:00,12.5
-3490,2019-06-20 12:00:00,11.2
-3491,2019-06-20 12:00:00,11.8
-3492,2019-06-20 12:00:00,7.5
-3493,2019-06-20 12:00:00,7.25
-3494,2019-06-20 12:00:00,7.25
-3495,2019-06-20 12:00:00,6.625
-3496,2019-06-20 12:00:00,2.5
-3497,2019-06-20 12:00:00,5.25
-3498,2019-06-20 12:00:00,3.857142857142857
-3499,2019-06-20 12:00:00,4.5
-3500,2019-06-20 12:00:00,3.1
-3501,2019-06-20 12:00:00,2.0
-3502,2019-06-20 12:00:00,12.818181818181818
-3503,2019-06-20 12:00:00,8.5
-3504,2019-06-20 12:00:00,9.571428571428571
-3505,2019-06-20 12:00:00,5.666666666666667
-3506,2019-06-20 12:00:00,9.5
-3507,2019-06-20 12:00:00,12.983333333333333
-3508,2019-06-20 12:00:00,12.35593220338983
-3509,2019-06-20 12:00:00,5.544715447154472
-3510,2019-06-20 12:00:00,1.0
-3511,2019-06-20 12:00:00,9.195530726256983
-3512,2019-06-20 12:00:00,10.0
-3513,2019-06-20 12:00:00,14.159827213822894
-3514,2019-06-20 12:00:00,13.040128410914928
-3515,2019-06-20 12:00:00,11.875
-3516,2019-06-20 12:00:00,9.0
-3517,2019-06-20 12:00:00,14.193548387096774
-3518,2019-06-20 12:00:00,9.391304347826088
-3519,2019-06-20 12:00:00,11.0
-3520,2019-06-20 12:00:00,11.288461538461538
-3521,2019-06-20 12:00:00,7.0
-3522,2019-06-20 12:00:00,7.974137931034483
-3523,2019-06-20 12:00:00,4.0
-3524,2019-06-20 12:00:00,6.912280701754386
-3525,2019-06-20 12:00:00,11.963855421686747
-3526,2019-06-20 12:00:00,6.701388888888889
-3527,2019-06-20 12:00:00,10.731707317073171
-3528,2019-06-20 12:00:00,12.099502487562189
-3529,2019-06-20 12:00:00,3.8
-3530,2019-06-20 12:00:00,6.333333333333333
-3531,2019-06-20 12:00:00,13.24390243902439
-3532,2019-06-20 12:00:00,7.925287356321839
-3533,2019-06-20 12:00:00,7.619565217391305
-3534,2019-06-20 12:00:00,6.169082125603865
-3535,2019-06-20 12:00:00,4.87037037037037
-3536,2019-06-20 12:00:00,6.397590361445783
-3537,2019-06-20 12:00:00,10.409090909090908
-3538,2019-06-20 12:00:00,5.5
-3539,2019-06-20 12:00:00,6.777777777777778
-3540,2019-06-20 12:00:00,9.8
-3541,2019-06-20 12:00:00,2.5
-3542,2019-06-20 12:00:00,4.277777777777778
-3543,2019-06-20 12:00:00,5.7272727272727275
-3544,2019-06-20 12:00:00,4.2682926829268295
-3545,2019-06-20 12:00:00,7.725274725274725
-3546,2019-06-20 12:00:00,6.485714285714286
-3547,2019-06-20 12:00:00,6.112903225806452
-3548,2019-06-20 12:00:00,4.72972972972973
-3549,2019-06-20 12:00:00,8.666666666666666
-3550,2019-06-20 12:00:00,7.0
-3551,2019-06-20 12:00:00,8.659090909090908
-3552,2019-06-20 12:00:00,8.0
-3553,2019-06-20 12:00:00,8.869565217391305
-3554,2019-06-20 12:00:00,4.333333333333333
-3555,2019-06-20 12:00:00,3.8333333333333335
-3556,2019-06-20 12:00:00,10.277777777777779
-3557,2019-06-20 12:00:00,3.933333333333333
-3558,2019-06-20 12:00:00,3.6153846153846154
-3559,2019-06-20 12:00:00,10.916030534351146
-3560,2019-06-20 12:00:00,9.3
-3561,2019-06-20 12:00:00,32.779411764705884
-3562,2019-06-20 12:00:00,24.428571428571427
-3563,2019-06-20 12:00:00,27.087719298245613
-3564,2019-06-20 12:00:00,26.72661870503597
-3565,2019-06-20 12:00:00,13.298245614035087
-3566,2019-06-20 12:00:00,6.922077922077922
-3567,2019-06-20 12:00:00,7.5
-3568,2019-06-20 12:00:00,13.333333333333334
-3569,2019-06-20 12:00:00,12.666666666666666
-3570,2019-06-20 12:00:00,11.4
-3571,2019-06-20 12:00:00,4.666666666666667
-3572,2019-06-20 12:00:00,2.8333333333333335
-3573,2019-06-20 12:00:00,6.037037037037037
-3574,2019-06-20 12:00:00,21.774193548387096
-3575,2019-06-20 12:00:00,12.73015873015873
-3576,2019-06-20 12:00:00,11.135593220338983
-3577,2019-06-20 12:00:00,5.5
-3578,2019-06-20 12:00:00,2.5
-3579,2019-06-20 12:00:00,9.5
-3580,2019-06-20 12:00:00,16.142857142857142
-3581,2019-06-20 12:00:00,3.25
-3582,2019-06-20 12:00:00,1.5
-3583,2019-06-20 12:00:00,4.142857142857143
-3584,2019-06-20 12:00:00,4.666666666666667
-3585,2019-06-20 12:00:00,2.75
